Country,Date,Measure,value,daily_change
Tunisia,2020-04-02T00:00:00Z,deaths,14,2
Tunisia,2020-04-02T00:00:00Z,recovered,5,0
Tunisia,2020-04-03T00:00:00Z,confirmed,495,40
Tunisia,2020-04-03T00:00:00Z,deaths,18,4
Tunisia,2020-04-03T00:00:00Z,recovered,5,0
Tunisia,2020-04-04T00:00:00Z,confirmed,553,58
Tunisia,2020-04-04T00:00:00Z,deaths,18,0
Tunisia,2020-04-04T00:00:00Z,recovered,5,0
Tunisia,2020-04-05T00:00:00Z,confirmed,574,21
Tunisia,2020-04-05T00:00:00Z,deaths,22,4
Tunisia,2020-04-05T00:00:00Z,recovered,5,0
Tunisia,2020-04-06T00:00:00Z,confirmed,596,22
Tunisia,2020-04-06T00:00:00Z,deaths,22,0
Tunisia,2020-04-06T00:00:00Z,recovered,5,0
Tunisia,2020-04-07T00:00:00Z,confirmed,623,27
Tunisia,2020-04-07T00:00:00Z,deaths,23,1
Tunisia,2020-04-07T00:00:00Z,recovered,25,20
Tunisia,2020-04-08T00:00:00Z,confirmed,628,5
Tunisia,2020-04-08T00:00:00Z,deaths,24,1
Tunisia,2020-04-08T00:00:00Z,recovered,25,0
Tunisia,2020-04-09T00:00:00Z,confirmed,643,15
Tunisia,2020-04-09T00:00:00Z,deaths,25,1
Tunisia,2020-04-09T00:00:00Z,recovered,25,0
Turkey,2020-01-22T00:00:00Z,confirmed,0,0
Turkey,2020-01-22T00:00:00Z,deaths,0,0
Turkey,2020-01-22T00:00:00Z,recovered,0,0
Turkey,2020-01-23T00:00:00Z,confirmed,0,0
Turkey,2020-01-23T00:00:00Z,deaths,0,0
Turkey,2020-01-23T00:00:00Z,recovered,0,0
Turkey,2020-01-24T00:00:00Z,confirmed,0,0
Turkey,2020-01-24T00:00:00Z,deaths,0,0
Turkey,2020-01-24T00:00:00Z,recovered,0,0
Turkey,2020-01-25T00:00:00Z,confirmed,0,0
Turkey,2020-01-25T00:00:00Z,deaths,0,0
Turkey,2020-01-25T00:00:00Z,recovered,0,0
Turkey,2020-01-26T00:00:00Z,confirmed,0,0
Turkey,2020-01-26T00:00:00Z,deaths,0,0
Turkey,2020-01-26T00:00:00Z,recovered,0,0
Turkey,2020-01-27T00:00:00Z,confirmed,0,0
Turkey,2020-01-27T00:00:00Z,deaths,0,0
Turkey,2020-01-27T00:00:00Z,recovered,0,0
Turkey,2020-01-28T00:00:00Z,confirmed,0,0
Turkey,2020-01-28T00:00:00Z,deaths,0,0
Turkey,2020-01-28T00:00:00Z,recovered,0,0
Turkey,2020-01-29T00:00:00Z,confirmed,0,0
Turkey,2020-01-29T00:00:00Z,deaths,0,0
Turkey,2020-01-29T00:00:00Z,recovered,0,0
Turkey,2020-01-30T00:00:00Z,confirmed,0,0
Turkey,2020-01-30T00:00:00Z,deaths,0,0
Turkey,2020-01-30T00:00:00Z,recovered,0,0
Turkey,2020-01-31T00:00:00Z,confirmed,0,0
Turkey,2020-01-31T00:00:00Z,deaths,0,0
Turkey,2020-01-31T00:00:00Z,recovered,0,0
Turkey,2020-02-01T00:00:00Z,confirmed,0,0
Turkey,2020-02-01T00:00:00Z,deaths,0,0
Turkey,2020-02-01T00:00:00Z,recovered,0,0
Turkey,2020-02-02T00:00:00Z,confirmed,0,0
Turkey,2020-02-02T00:00:00Z,deaths,0,0
Turkey,2020-02-02T00:00:00Z,recovered,0,0
Turkey,2020-02-03T00:00:00Z,confirmed,0,0
Turkey,2020-02-03T00:00:00Z,deaths,0,0
Turkey,2020-02-03T00:00:00Z,recovered,0,0
Turkey,2020-02-04T00:00:00Z,confirmed,0,0
Turkey,2020-02-04T00:00:00Z,deaths,0,0
Turkey,2020-02-04T00:00:00Z,recovered,0,0
Turkey,2020-02-05T00:00:00Z,confirmed,0,0
Turkey,2020-02-05T00:00:00Z,deaths,0,0
Turkey,2020-02-05T00:00:00Z,recovered,0,0
Turkey,2020-02-06T00:00:00Z,confirmed,0,0
Turkey,2020-02-06T00:00:00Z,deaths,0,0
Turkey,2020-02-06T00:00:00Z,recovered,0,0
Turkey,2020-02-07T00:00:00Z,confirmed,0,0
Turkey,2020-02-07T00:00:00Z,deaths,0,0
Turkey,2020-02-07T00:00:00Z,recovered,0,0
Turkey,2020-02-08T00:00:00Z,confirmed,0,0
Turkey,2020-02-08T00:00:00Z,deaths,0,0
Turkey,2020-02-08T00:00:00Z,recovered,0,0
Turkey,2020-02-09T00:00:00Z,confirmed,0,0
Turkey,2020-02-09T00:00:00Z,deaths,0,0
Turkey,2020-02-09T00:00:00Z,recovered,0,0
Turkey,2020-02-10T00:00:00Z,confirmed,0,0
Turkey,2020-02-10T00:00:00Z,deaths,0,0
Turkey,2020-02-10T00:00:00Z,recovered,0,0
Turkey,2020-02-11T00:00:00Z,confirmed,0,0
Turkey,2020-02-11T00:00:00Z,deaths,0,0
Turkey,2020-02-11T00:00:00Z,recovered,0,0
Turkey,2020-02-12T00:00:00Z,confirmed,0,0
Turkey,2020-02-12T00:00:00Z,deaths,0,0
Turkey,2020-02-12T00:00:00Z,recovered,0,0
Turkey,2020-02-13T00:00:00Z,confirmed,0,0
Turkey,2020-02-13T00:00:00Z,deaths,0,0
Turkey,2020-02-13T00:00:00Z,recovered,0,0
Turkey,2020-02-14T00:00:00Z,confirmed,0,0
Turkey,2020-02-14T00:00:00Z,deaths,0,0
Turkey,2020-02-14T00:00:00Z,recovered,0,0
Turkey,2020-02-15T00:00:00Z,confirmed,0,0
Turkey,2020-02-15T00:00:00Z,deaths,0,0
Turkey,2020-02-15T00:00:00Z,recovered,0,0
Turkey,2020-02-16T00:00:00Z,confirmed,0,0
Turkey,2020-02-16T00:00:00Z,deaths,0,0
Turkey,2020-02-16T00:00:00Z,recovered,0,0
Turkey,2020-02-17T00:00:00Z,confirmed,0,0
Turkey,2020-02-17T00:00:00Z,deaths,0,0
Turkey,2020-02-17T00:00:00Z,recovered,0,0
Turkey,2020-02-18T00:00:00Z,confirmed,0,0
Turkey,2020-02-18T00:00:00Z,deaths,0,0
Turkey,2020-02-18T00:00:00Z,recovered,0,0
Turkey,2020-02-19T00:00:00Z,confirmed,0,0
Turkey,2020-02-19T00:00:00Z,deaths,0,0
Turkey,2020-02-19T00:00:00Z,recovered,0,0
Turkey,2020-02-20T00:00:00Z,confirmed,0,0
Turkey,2020-02-20T00:00:00Z,deaths,0,0
Turkey,2020-02-20T00:00:00Z,recovered,0,0
Turkey,2020-02-21T00:00:00Z,confirmed,0,0
Turkey,2020-02-21T00:00:00Z,deaths,0,0
Turkey,2020-02-21T00:00:00Z,recovered,0,0
Turkey,2020-02-22T00:00:00Z,confirmed,0,0
Turkey,2020-02-22T00:00:00Z,deaths,0,0
Turkey,2020-02-22T00:00:00Z,recovered,0,0
Turkey,2020-02-23T00:00:00Z,confirmed,0,0
Turkey,2020-02-23T00:00:00Z,deaths,0,0
Turkey,2020-02-23T00:00:00Z,recovered,0,0
Turkey,2020-02-24T00:00:00Z,confirmed,0,0
Turkey,2020-02-24T00:00:00Z,deaths,0,0
Turkey,2020-02-24T00:00:00Z,recovered,0,0
Turkey,2020-02-25T00:00:00Z,confirmed,0,0
Turkey,2020-02-25T00:00:00Z,deaths,0,0
Turkey,2020-02-25T00:00:00Z,recovered,0,0
Turkey,2020-02-26T00:00:00Z,confirmed,0,0
Turkey,2020-02-26T00:00:00Z,deaths,0,0
Turkey,2020-02-26T00:00:00Z,recovered,0,0
Turkey,2020-02-27T00:00:00Z,confirmed,0,0
Turkey,2020-02-27T00:00:00Z,deaths,0,0
Turkey,2020-02-27T00:00:00Z,recovered,0,0
Turkey,2020-02-28T00:00:00Z,confirmed,0,0
Turkey,2020-02-28T00:00:00Z,deaths,0,0
Turkey,2020-02-28T00:00:00Z,recovered,0,0
Turkey,2020-02-29T00:00:00Z,confirmed,0,0
Turkey,2020-02-29T00:00:00Z,deaths,0,0
Turkey,2020-02-29T00:00:00Z,recovered,0,0
Turkey,2020-03-01T00:00:00Z,confirmed,0,0
Turkey,2020-03-01T00:00:00Z,deaths,0,0
Turkey,2020-03-01T00:00:00Z,recovered,0,0
Turkey,2020-03-02T00:00:00Z,confirmed,0,0
Turkey,2020-03-02T00:00:00Z,deaths,0,0
Turkey,2020-03-02T00:00:00Z,recovered,0,0
Turkey,2020-03-03T00:00:00Z,confirmed,0,0
Turkey,2020-03-03T00:00:00Z,deaths,0,0
Turkey,2020-03-03T00:00:00Z,recovered,0,0
Turkey,2020-03-04T00:00:00Z,confirmed,0,0
Turkey,2020-03-04T00:00:00Z,deaths,0,0
Turkey,2020-03-04T00:00:00Z,recovered,0,0
Turkey,2020-03-05T00:00:00Z,confirmed,0,0
Turkey,2020-03-05T00:00:00Z,deaths,0,0
Turkey,2020-03-05T00:00:00Z,recovered,0,0
Turkey,2020-03-06T00:00:00Z,confirmed,0,0
Turkey,2020-03-06T00:00:00Z,deaths,0,0
Turkey,2020-03-06T00:00:00Z,recovered,0,0
Turkey,2020-03-07T00:00:00Z,confirmed,0,0
Turkey,2020-03-07T00:00:00Z,deaths,0,0
Turkey,2020-03-07T00:00:00Z,recovered,0,0
Turkey,2020-03-08T00:00:00Z,confirmed,0,0
Turkey,2020-03-08T00:00:00Z,deaths,0,0
Turkey,2020-03-08T00:00:00Z,recovered,0,0
Turkey,2020-03-09T00:00:00Z,confirmed,0,0
Turkey,2020-03-09T00:00:00Z,deaths,0,0
Turkey,2020-03-09T00:00:00Z,recovered,0,0
Turkey,2020-03-10T00:00:00Z,confirmed,0,0
Turkey,2020-03-10T00:00:00Z,deaths,0,0
Turkey,2020-03-10T00:00:00Z,recovered,0,0
Turkey,2020-03-11T00:00:00Z,confirmed,1,1
Turkey,2020-03-11T00:00:00Z,deaths,0,0
Turkey,2020-03-11T00:00:00Z,recovered,0,0
Turkey,2020-03-12T00:00:00Z,confirmed,1,0
Turkey,2020-03-12T00:00:00Z,deaths,0,0
Turkey,2020-03-12T00:00:00Z,recovered,0,0
Turkey,2020-03-13T00:00:00Z,confirmed,5,4
Turkey,2020-03-13T00:00:00Z,deaths,0,0
Turkey,2020-03-13T00:00:00Z,recovered,0,0
Turkey,2020-03-14T00:00:00Z,confirmed,5,0
Turkey,2020-03-14T00:00:00Z,deaths,0,0
Turkey,2020-03-14T00:00:00Z,recovered,0,0
Turkey,2020-03-15T00:00:00Z,confirmed,6,1
Turkey,2020-03-15T00:00:00Z,deaths,0,0
Turkey,2020-03-15T00:00:00Z,recovered,0,0
Turkey,2020-03-16T00:00:00Z,confirmed,18,12
Turkey,2020-03-16T00:00:00Z,deaths,0,0
Turkey,2020-03-16T00:00:00Z,recovered,0,0
Turkey,2020-03-17T00:00:00Z,confirmed,47,29
Turkey,2020-03-17T00:00:00Z,deaths,1,1
Turkey,2020-03-17T00:00:00Z,recovered,0,0
Turkey,2020-03-18T00:00:00Z,confirmed,98,51
Turkey,2020-03-18T00:00:00Z,deaths,1,0
Turkey,2020-03-18T00:00:00Z,recovered,0,0
Turkey,2020-03-19T00:00:00Z,confirmed,192,94
Turkey,2020-03-19T00:00:00Z,deaths,3,2
Turkey,2020-03-19T00:00:00Z,recovered,0,0
Turkey,2020-03-20T00:00:00Z,confirmed,359,167
Turkey,2020-03-20T00:00:00Z,deaths,4,1
Turkey,2020-03-20T00:00:00Z,recovered,0,0
Turkey,2020-03-21T00:00:00Z,confirmed,670,311
Turkey,2020-03-21T00:00:00Z,deaths,9,5
Turkey,2020-03-21T00:00:00Z,recovered,0,0
Turkey,2020-03-22T00:00:00Z,confirmed,1236,566
Turkey,2020-03-22T00:00:00Z,deaths,30,21
Turkey,2020-03-22T00:00:00Z,recovered,0,0
Turkey,2020-03-23T00:00:00Z,confirmed,1529,293
Turkey,2020-03-23T00:00:00Z,deaths,37,7
Turkey,2020-03-23T00:00:00Z,recovered,0,0
Turkey,2020-03-24T00:00:00Z,confirmed,1872,343
Turkey,2020-03-24T00:00:00Z,deaths,44,7
Turkey,2020-03-24T00:00:00Z,recovered,0,0
Turkey,2020-03-25T00:00:00Z,confirmed,2433,561
Turkey,2020-03-25T00:00:00Z,deaths,59,15
Turkey,2020-03-25T00:00:00Z,recovered,26,26
Turkey,2020-03-26T00:00:00Z,confirmed,3629,1196
Turkey,2020-03-26T00:00:00Z,deaths,75,16
Turkey,2020-03-26T00:00:00Z,recovered,26,0
Turkey,2020-03-27T00:00:00Z,confirmed,5698,2069
Turkey,2020-03-27T00:00:00Z,deaths,92,17
Turkey,2020-03-27T00:00:00Z,recovered,42,16
Turkey,2020-03-28T00:00:00Z,confirmed,7402,1704
Turkey,2020-03-28T00:00:00Z,deaths,108,16
Turkey,2020-03-28T00:00:00Z,recovered,70,28
Turkey,2020-03-29T00:00:00Z,confirmed,9217,1815
Turkey,2020-03-29T00:00:00Z,deaths,131,23
Turkey,2020-03-29T00:00:00Z,recovered,105,35
Turkey,2020-03-30T00:00:00Z,confirmed,10827,1610
Turkey,2020-03-30T00:00:00Z,deaths,168,37
Turkey,2020-03-30T00:00:00Z,recovered,162,57
Turkey,2020-03-31T00:00:00Z,confirmed,13531,2704
Turkey,2020-03-31T00:00:00Z,deaths,214,46
Turkey,2020-03-31T00:00:00Z,recovered,243,81
Turkey,2020-04-01T00:00:00Z,confirmed,15679,2148
Turkey,2020-04-01T00:00:00Z,deaths,277,63
Turkey,2020-04-01T00:00:00Z,recovered,333,90
Turkey,2020-04-02T00:00:00Z,confirmed,18135,2456
Turkey,2020-04-02T00:00:00Z,deaths,356,79
Turkey,2020-04-02T00:00:00Z,recovered,415,82
Turkey,2020-04-03T00:00:00Z,confirmed,20921,2786
Turkey,2020-04-03T00:00:00Z,deaths,425,69
Turkey,2020-04-03T00:00:00Z,recovered,484,69
Turkey,2020-04-04T00:00:00Z,confirmed,23934,3013
Turkey,2020-04-04T00:00:00Z,deaths,501,76
Turkey,2020-04-04T00:00:00Z,recovered,786,302
Turkey,2020-04-05T00:00:00Z,confirmed,27069,3135
Turkey,2020-04-05T00:00:00Z,deaths,574,73
Turkey,2020-04-05T00:00:00Z,recovered,1042,256
Turkey,2020-04-06T00:00:00Z,confirmed,30217,3148
Turkey,2020-04-06T00:00:00Z,deaths,649,75
Turkey,2020-04-06T00:00:00Z,recovered,1326,284
Turkey,2020-04-07T00:00:00Z,confirmed,34109,3892
Turkey,2020-04-07T00:00:00Z,deaths,725,76
Turkey,2020-04-07T00:00:00Z,recovered,1582,256
Turkey,2020-04-08T00:00:00Z,confirmed,38226,4117
Turkey,2020-04-08T00:00:00Z,deaths,812,87
Turkey,2020-04-08T00:00:00Z,recovered,1846,264
Turkey,2020-04-09T00:00:00Z,confirmed,42282,4056
Turkey,2020-04-09T00:00:00Z,deaths,908,96
Turkey,2020-04-09T00:00:00Z,recovered,2142,296
UAE,2020-01-22T00:00:00Z,confirmed,0,0
UAE,2020-01-22T00:00:00Z,deaths,0,0
UAE,2020-01-22T00:00:00Z,recovered,0,0
UAE,2020-01-23T00:00:00Z,confirmed,0,0
UAE,2020-01-23T00:00:00Z,deaths,0,0
UAE,2020-01-23T00:00:00Z,recovered,0,0
UAE,2020-01-24T00:00:00Z,confirmed,0,0
UAE,2020-01-24T00:00:00Z,deaths,0,0
UAE,2020-01-24T00:00:00Z,recovered,0,0
UAE,2020-01-25T00:00:00Z,confirmed,0,0
UAE,2020-01-25T00:00:00Z,deaths,0,0
UAE,2020-01-25T00:00:00Z,recovered,0,0
UAE,2020-01-26T00:00:00Z,confirmed,0,0
UAE,2020-01-26T00:00:00Z,deaths,0,0
UAE,2020-01-26T00:00:00Z,recovered,0,0
UAE,2020-01-27T00:00:00Z,confirmed,0,0
UAE,2020-01-27T00:00:00Z,deaths,0,0
UAE,2020-01-27T00:00:00Z,recovered,0,0
UAE,2020-01-28T00:00:00Z,confirmed,0,0
UAE,2020-01-28T00:00:00Z,deaths,0,0
UAE,2020-01-28T00:00:00Z,recovered,0,0
UAE,2020-01-29T00:00:00Z,confirmed,4,4
UAE,2020-01-29T00:00:00Z,deaths,0,0
UAE,2020-01-29T00:00:00Z,recovered,0,0
UAE,2020-01-30T00:00:00Z,confirmed,4,0
UAE,2020-01-30T00:00:00Z,deaths,0,0
UAE,2020-01-30T00:00:00Z,recovered,0,0
UAE,2020-01-31T00:00:00Z,confirmed,4,0
UAE,2020-01-31T00:00:00Z,deaths,0,0
UAE,2020-01-31T00:00:00Z,recovered,0,0
UAE,2020-02-01T00:00:00Z,confirmed,4,0
UAE,2020-02-01T00:00:00Z,deaths,0,0
UAE,2020-02-01T00:00:00Z,recovered,0,0
UAE,2020-02-02T00:00:00Z,confirmed,5,1
UAE,2020-02-02T00:00:00Z,deaths,0,0
UAE,2020-02-02T00:00:00Z,recovered,0,0
UAE,2020-02-03T00:00:00Z,confirmed,5,0
UAE,2020-02-03T00:00:00Z,deaths,0,0
UAE,2020-02-03T00:00:00Z,recovered,0,0
UAE,2020-02-04T00:00:00Z,confirmed,5,0
UAE,2020-02-04T00:00:00Z,deaths,0,0
UAE,2020-02-04T00:00:00Z,recovered,0,0
UAE,2020-02-05T00:00:00Z,confirmed,5,0
UAE,2020-02-05T00:00:00Z,deaths,0,0
UAE,2020-02-05T00:00:00Z,recovered,0,0
UAE,2020-02-06T00:00:00Z,confirmed,5,0
UAE,2020-02-06T00:00:00Z,deaths,0,0
UAE,2020-02-06T00:00:00Z,recovered,0,0
UAE,2020-02-07T00:00:00Z,confirmed,5,0
UAE,2020-02-07T00:00:00Z,deaths,0,0
UAE,2020-02-07T00:00:00Z,recovered,0,0
UAE,2020-02-08T00:00:00Z,confirmed,7,2
UAE,2020-02-08T00:00:00Z,deaths,0,0
UAE,2020-02-08T00:00:00Z,recovered,0,0
UAE,2020-02-09T00:00:00Z,confirmed,7,0
UAE,2020-02-09T00:00:00Z,deaths,0,0
UAE,2020-02-09T00:00:00Z,recovered,0,0
UAE,2020-02-10T00:00:00Z,confirmed,8,1
UAE,2020-02-10T00:00:00Z,deaths,0,0
UAE,2020-02-10T00:00:00Z,recovered,0,0
UAE,2020-02-11T00:00:00Z,confirmed,8,0
UAE,2020-02-11T00:00:00Z,deaths,0,0
UAE,2020-02-11T00:00:00Z,recovered,0,0
UAE,2020-02-12T00:00:00Z,confirmed,8,0
UAE,2020-02-12T00:00:00Z,deaths,0,0
UAE,2020-02-12T00:00:00Z,recovered,1,1
UAE,2020-02-13T00:00:00Z,confirmed,8,0
UAE,2020-02-13T00:00:00Z,deaths,0,0
UAE,2020-02-13T00:00:00Z,recovered,1,0
UAE,2020-02-14T00:00:00Z,confirmed,8,0
UAE,2020-02-14T00:00:00Z,deaths,0,0
UAE,2020-02-14T00:00:00Z,recovered,1,0
UAE,2020-02-15T00:00:00Z,confirmed,8,0
UAE,2020-02-15T00:00:00Z,deaths,0,0
UAE,2020-02-15T00:00:00Z,recovered,3,2
UAE,2020-02-16T00:00:00Z,confirmed,9,1
UAE,2020-02-16T00:00:00Z,deaths,0,0
UAE,2020-02-16T00:00:00Z,recovered,4,1
UAE,2020-02-17T00:00:00Z,confirmed,9,0
UAE,2020-02-17T00:00:00Z,deaths,0,0
UAE,2020-02-17T00:00:00Z,recovered,4,0
UAE,2020-02-18T00:00:00Z,confirmed,9,0
UAE,2020-02-18T00:00:00Z,deaths,0,0
UAE,2020-02-18T00:00:00Z,recovered,4,0
UAE,2020-02-19T00:00:00Z,confirmed,9,0
UAE,2020-02-19T00:00:00Z,deaths,0,0
UAE,2020-02-19T00:00:00Z,recovered,4,0
UAE,2020-02-20T00:00:00Z,confirmed,9,0
UAE,2020-02-20T00:00:00Z,deaths,0,0
UAE,2020-02-20T00:00:00Z,recovered,4,0
UAE,2020-02-21T00:00:00Z,confirmed,9,0
UAE,2020-02-21T00:00:00Z,deaths,0,0
UAE,2020-02-21T00:00:00Z,recovered,4,0
UAE,2020-02-22T00:00:00Z,confirmed,13,4
UAE,2020-02-22T00:00:00Z,deaths,0,0
UAE,2020-02-22T00:00:00Z,recovered,4,0
UAE,2020-02-23T00:00:00Z,confirmed,13,0
UAE,2020-02-23T00:00:00Z,deaths,0,0
UAE,2020-02-23T00:00:00Z,recovered,4,0
UAE,2020-02-24T00:00:00Z,confirmed,13,0
UAE,2020-02-24T00:00:00Z,deaths,0,0
UAE,2020-02-24T00:00:00Z,recovered,4,0
UAE,2020-02-25T00:00:00Z,confirmed,13,0
UAE,2020-02-25T00:00:00Z,deaths,0,0
UAE,2020-02-25T00:00:00Z,recovered,4,0
UAE,2020-02-26T00:00:00Z,confirmed,13,0
UAE,2020-02-26T00:00:00Z,deaths,0,0
UAE,2020-02-26T00:00:00Z,recovered,4,0
UAE,2020-02-27T00:00:00Z,confirmed,13,0
UAE,2020-02-27T00:00:00Z,deaths,0,0
UAE,2020-02-27T00:00:00Z,recovered,4,0
UAE,2020-02-28T00:00:00Z,confirmed,19,6
UAE,2020-02-28T00:00:00Z,deaths,0,0
UAE,2020-02-28T00:00:00Z,recovered,5,1
UAE,2020-02-29T00:00:00Z,confirmed,21,2
UAE,2020-02-29T00:00:00Z,deaths,0,0
UAE,2020-02-29T00:00:00Z,recovered,5,0
UAE,2020-03-01T00:00:00Z,confirmed,21,0
UAE,2020-03-01T00:00:00Z,deaths,0,0
UAE,2020-03-01T00:00:00Z,recovered,5,0
UAE,2020-03-02T00:00:00Z,confirmed,21,0
UAE,2020-03-02T00:00:00Z,deaths,0,0
UAE,2020-03-02T00:00:00Z,recovered,5,0
UAE,2020-03-03T00:00:00Z,confirmed,27,6
UAE,2020-03-03T00:00:00Z,deaths,0,0
UAE,2020-03-03T00:00:00Z,recovered,5,0
UAE,2020-03-04T00:00:00Z,confirmed,27,0
UAE,2020-03-04T00:00:00Z,deaths,0,0
UAE,2020-03-04T00:00:00Z,recovered,5,0
UAE,2020-03-05T00:00:00Z,confirmed,29,2
UAE,2020-03-05T00:00:00Z,deaths,0,0
UAE,2020-03-05T00:00:00Z,recovered,5,0
UAE,2020-03-06T00:00:00Z,confirmed,29,0
UAE,2020-03-06T00:00:00Z,deaths,0,0
UAE,2020-03-06T00:00:00Z,recovered,5,0
UAE,2020-03-07T00:00:00Z,confirmed,45,16
UAE,2020-03-07T00:00:00Z,deaths,0,0
UAE,2020-03-07T00:00:00Z,recovered,7,2
UAE,2020-03-08T00:00:00Z,confirmed,45,0
UAE,2020-03-08T00:00:00Z,deaths,0,0
UAE,2020-03-08T00:00:00Z,recovered,7,0
UAE,2020-03-09T00:00:00Z,confirmed,45,0
UAE,2020-03-09T00:00:00Z,deaths,0,0
UAE,2020-03-09T00:00:00Z,recovered,7,0
UAE,2020-03-10T00:00:00Z,confirmed,74,29
UAE,2020-03-10T00:00:00Z,deaths,0,0
UAE,2020-03-10T00:00:00Z,recovered,12,5
UAE,2020-03-11T00:00:00Z,confirmed,74,0
UAE,2020-03-11T00:00:00Z,deaths,0,0
UAE,2020-03-11T00:00:00Z,recovered,17,5
UAE,2020-03-12T00:00:00Z,confirmed,85,11
UAE,2020-03-12T00:00:00Z,deaths,0,0
UAE,2020-03-12T00:00:00Z,recovered,17,0
UAE,2020-03-13T00:00:00Z,confirmed,85,0
UAE,2020-03-13T00:00:00Z,deaths,0,0
UAE,2020-03-13T00:00:00Z,recovered,17,0
UAE,2020-03-14T00:00:00Z,confirmed,85,0
UAE,2020-03-14T00:00:00Z,deaths,0,0
UAE,2020-03-14T00:00:00Z,recovered,17,0
UAE,2020-03-15T00:00:00Z,confirmed,98,13
UAE,2020-03-15T00:00:00Z,deaths,0,0
UAE,2020-03-15T00:00:00Z,recovered,23,6
UAE,2020-03-16T00:00:00Z,confirmed,98,0
UAE,2020-03-16T00:00:00Z,deaths,0,0
UAE,2020-03-16T00:00:00Z,recovered,23,0
UAE,2020-03-17T00:00:00Z,confirmed,98,0
UAE,2020-03-17T00:00:00Z,deaths,0,0
UAE,2020-03-17T00:00:00Z,recovered,23,0
UAE,2020-03-18T00:00:00Z,confirmed,113,15
UAE,2020-03-18T00:00:00Z,deaths,0,0
UAE,2020-03-18T00:00:00Z,recovered,26,3
UAE,2020-03-19T00:00:00Z,confirmed,140,27
UAE,2020-03-19T00:00:00Z,deaths,0,0
UAE,2020-03-19T00:00:00Z,recovered,31,5
UAE,2020-03-20T00:00:00Z,confirmed,140,0
UAE,2020-03-20T00:00:00Z,deaths,2,2
UAE,2020-03-20T00:00:00Z,recovered,31,0
UAE,2020-03-21T00:00:00Z,confirmed,153,13
UAE,2020-03-21T00:00:00Z,deaths,2,0
UAE,2020-03-21T00:00:00Z,recovered,38,7
UAE,2020-03-22T00:00:00Z,confirmed,153,0
UAE,2020-03-22T00:00:00Z,deaths,2,0
UAE,2020-03-22T00:00:00Z,recovered,38,0
UAE,2020-03-23T00:00:00Z,confirmed,198,45
UAE,2020-03-23T00:00:00Z,deaths,2,0
UAE,2020-03-23T00:00:00Z,recovered,38,0
UAE,2020-03-24T00:00:00Z,confirmed,248,50
UAE,2020-03-24T00:00:00Z,deaths,2,0
UAE,2020-03-24T00:00:00Z,recovered,45,7
UAE,2020-03-25T00:00:00Z,confirmed,333,85
UAE,2020-03-25T00:00:00Z,deaths,2,0
UAE,2020-03-25T00:00:00Z,recovered,52,7
UAE,2020-03-26T00:00:00Z,confirmed,333,0
UAE,2020-03-26T00:00:00Z,deaths,2,0
UAE,2020-03-26T00:00:00Z,recovered,52,0
UAE,2020-03-27T00:00:00Z,confirmed,405,72
UAE,2020-03-27T00:00:00Z,deaths,2,0
UAE,2020-03-27T00:00:00Z,recovered,52,0
UAE,2020-03-28T00:00:00Z,confirmed,468,63
UAE,2020-03-28T00:00:00Z,deaths,2,0
UAE,2020-03-28T00:00:00Z,recovered,52,0
UAE,2020-03-29T00:00:00Z,confirmed,570,102
UAE,2020-03-29T00:00:00Z,deaths,3,1
UAE,2020-03-29T00:00:00Z,recovered,58,6
UAE,2020-03-30T00:00:00Z,confirmed,611,41
UAE,2020-03-30T00:00:00Z,deaths,5,2
UAE,2020-03-30T00:00:00Z,recovered,61,3
UAE,2020-03-31T00:00:00Z,confirmed,664,53
UAE,2020-03-31T00:00:00Z,deaths,6,1
UAE,2020-03-31T00:00:00Z,recovered,61,0
UAE,2020-04-01T00:00:00Z,confirmed,814,150
UAE,2020-04-01T00:00:00Z,deaths,8,2
UAE,2020-04-01T00:00:00Z,recovered,61,0
UAE,2020-04-02T00:00:00Z,confirmed,1024,210
UAE,2020-04-02T00:00:00Z,deaths,8,0
UAE,2020-04-02T00:00:00Z,recovered,96,35
UAE,2020-04-03T00:00:00Z,confirmed,1264,240
UAE,2020-04-03T00:00:00Z,deaths,9,1
UAE,2020-04-03T00:00:00Z,recovered,108,12
UAE,2020-04-04T00:00:00Z,confirmed,1505,241
UAE,2020-04-04T00:00:00Z,deaths,10,1
UAE,2020-04-04T00:00:00Z,recovered,125,17
UAE,2020-04-05T00:00:00Z,confirmed,1799,294
UAE,2020-04-05T00:00:00Z,deaths,10,0
UAE,2020-04-05T00:00:00Z,recovered,144,19
UAE,2020-04-06T00:00:00Z,confirmed,2076,277
UAE,2020-04-06T00:00:00Z,deaths,11,1
UAE,2020-04-06T00:00:00Z,recovered,167,23
UAE,2020-04-07T00:00:00Z,confirmed,2359,283
UAE,2020-04-07T00:00:00Z,deaths,12,1
UAE,2020-04-07T00:00:00Z,recovered,186,19
UAE,2020-04-08T00:00:00Z,confirmed,2659,300
UAE,2020-04-08T00:00:00Z,deaths,12,0
UAE,2020-04-08T00:00:00Z,recovered,239,53
UAE,2020-04-09T00:00:00Z,confirmed,2990,331
UAE,2020-04-09T00:00:00Z,deaths,14,2
UAE,2020-04-09T00:00:00Z,recovered,268,29
Uganda,2020-01-22T00:00:00Z,confirmed,0,0
Uganda,2020-01-22T00:00:00Z,deaths,0,0
